Poster_Link,Title,Certificate,Overview,Runtime (min),Genre,Actors,Director,Year,imdbRating,rottenRating,tmdbRating
https://image.tmdb.org/t/p/w500/plzI7N52uHhERUZLNSVbGGakFwR.jpg,The Passion of Joan of Arc,NR,"A classic of the silent age, this film tells the story of the doomed but ultimately canonized 15th-century teenage warrior. On trial for claiming she'd spoken to God, Jeanne d'Arc is subjected to inhumane treatment and scare tactics at the hands of church court officials. Initially bullied into changing her story, Jeanne eventually opts for what she sees as the truth. Her punishment, a famously brutal execution, earns her perpetual martyrdom.",82.0,"Drama, History","Maria Falconetti, Eugène Silvain, André Berley, Maurice Schutz, Antonin Artaud",Carl Theodor Dreyer,1928.0,8.1,98.0,8.0
https://image.tmdb.org/t/p/w500/9YEGawvjaRgnyW6QVcUhFJPFDco.jpg,The Wizard of Oz,PG-13,"As a lionhearted boy who can't wield magic strives for the title of Wizard King, four banished Wizard Kings of yore return to crush the Clover Kingdom.",113.0,"Animation, Fantasy, Action, Adventure","Gakuto Kajiwara, Nobunaga Shimazaki, Junichi Suwabe, Kana Yuuki, Toshihiko Seki",Ayataka Tanemura,2023.0,8.1,98.0,8.2
https://image.tmdb.org/t/p/w500/nv8bcyqXJh2tijWLa3MoUktlVZZ.jpg,The Sound of Music,G,"In the years before the Second World War, a tomboyish postulant at an Austrian abbey is hired as a governess in the home of a widowed naval captain with seven children, and brings a new love of life and music into the home.",174,"Drama, Family, Music, Romance","Julie Andrews, Christopher Plummer, Eleanor Parker, Richard Haydn, Peggy Wood",Robert Wise,1965,8.1,,7.728
https://image.tmdb.org/t/p/w500/2LqaLgk4Z226KkgPJuiOQ58wvrm.jpg,The Incredibles,PG,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.",115,"Action, Adventure, Animation, Family","Craig T. Nelson, Holly Hunter, Sarah Vowell, Spencer Fox, Jason Lee",Brad Bird,2004,8.0,,7.71
https://image.tmdb.org/t/p/w500/lsy3aEsEfYIHdLRk4dontZ4s85h.jpg,Hachi: A Dog's Tale,G,A drama based on the true story of a college professor's bond with the abandoned dog he takes into his home.,93.0,"Drama, Family","Richard Gere, Joan Allen, Sarah Roemer, Cary-Hiroyuki Tagawa, Erick Avari",Lasse Hallström,2009.0,8.1,,8.01
https://image.tmdb.org/t/p/w500/eQRFo1qwRREYwj47Yoe1PisgOle.jpg,Rush,NR,A gold prospector in Alaska struggles to survive the elements and win the heart of a dance hall girl.,95.0,"Adventure, Comedy, Drama","Charlie Chaplin, Mack Swain, Tom Murray, Henry Bergman, Malcolm Waite",Charlie Chaplin,1925.0,8.1,100.0,7.98
https://image.tmdb.org/t/p/w500/vz0w9BSehcqjDcJOjRaCk7fgJe7.jpg,Stand by Me,R,"After learning that a boy their age has been accidentally killed near their rural homes, four Oregon boys decide to go see the body. On the way, Gordie,  Vern, Chris and Teddy encounter a mean junk man and a marsh full of leeches, as they also learn more about one another and their very different home lives. Just a lark at first, the boys' adventure evolves into a defining event in their lives.",89.0,"Crime, Drama","Wil Wheaton, River Phoenix, Corey Feldman, Jerry O'Connell, Kiefer Sutherland",Rob Reiner,1986.0,8.1,,7.855
https://image.tmdb.org/t/p/w500/dcKY23xowYTU9B1cagUdHQwsxOB.jpg,My Father and My Son,,"A left-wing journalist whose wife died while giving birth to his son during a military coup returns to his family's farm. Estranged from his father for turning his back on the family and wasting his life with political activism instead, he tries to reconnect with him so that his son will have a place to live as his health is deteriorating due to the extensive torture he had to endure.",112,Drama,"Fikret Kuşkan, Ege Tanman, Çetin Tekindor, Hümeyra, Şerif Sezer",Çağan Irmak,2005,8.2,,7.452
https://image.tmdb.org/t/p/w500/gZ8hhuVEQ78CLND09trZJ45Eiy8.jpg,Network,R,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",122,Drama,"Faye Dunaway, William Holden, Peter Finch, Robert Duvall, Ned Beatty",Sidney Lumet,1976,8.1,96.0,7.814
https://image.tmdb.org/t/p/w500/ct04FCFLPImNG5thcPLRnVsZlmS.jpg,The Iron Giant,PG,"In the small town of Rockwell, Maine in October 1957, a giant metal machine befriends a nine-year-old boy and ultimately finds its humanity by unselfishly saving people from their own fears and prejudices.",86.0,"Animation, Family, Science Fiction, Adventure","Jennifer Aniston, Harry Connick Jr., Vin Diesel, James Gammon, Cloris Leachman",Brad Bird,1999.0,8.1,96.0,7.9
https://image.tmdb.org/t/p/w500/dLlH4aNHdnmf62umnInL8xPlPzw.jpg,The Handmaiden,R,"1930s Korea, in the period of Japanese occupation, a new girl, Sookee, is hired as a handmaiden to a Japanese heiress, Hideko, who lives a secluded life on a large countryside estate with her domineering Uncle Kouzuki. But the maid has a secret. She is a pickpocket recruited by a swindler posing as a Japanese Count to help him seduce the Lady to elope with him, rob her of her fortune, and lock her up in a madhouse. The plan seems to proceed according to plan until Sookee and Hideko discover some unexpected emotions.",145.0,"Thriller, Drama, Romance","Kim Min-hee, Kim Tae-ri, Ha Jung-woo, Cho Jin-woong, Kim Hae-sook",Park Chan-wook,2016.0,8.1,96.0,8.205
https://image.tmdb.org/t/p/w500/jYfMTSiFFK7ffbY2lay4zyvTkEk.jpg,Sinners,R,"Trying to leave their troubled lives behind, twin brothers return to their hometown to start again, only to discover that an even greater evil is waiting to welcome them back.",138,"Thriller, Horror","Michael B. Jordan, Miles Caton, Hailee Steinfeld, Wunmi Mosaku, Jack O'Connell",Ryan Coogler,2025,8.2,,7.66
https://image.tmdb.org/t/p/w500/dDQRpEoyjHT4fzw9cNklIvZuXYg.jpg,To Be or Not to Be,NR,"During the Nazi occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy.",99,"Comedy, War, Romance","Carole Lombard, Jack Benny, Robert Stack, Felix Bressart, Lionel Atwill",Ernst Lubitsch,1942,8.1,96.0,7.825
https://image.tmdb.org/t/p/w500/Df9SP4FgPMrIQBw5WOGtSi3fnT.jpg,The Battle of Algiers,NR,Tracing the struggle of the Algerian Front de Liberation Nationale to gain freedom from French colonial rule as seen through the eyes of Ali from his start as a petty thief to his rise to prominence in the organisation and capture by the French in 1957. The film traces the rebels' struggle and the increasingly extreme measures taken by the French government to quell the revolt.,121.0,"Drama, War, History","Brahim Hadjadj, Jean Martin, Yacef Saâdi, Fouzia El Kader, Mohamed Ben Kassen",Gillo Pontecorvo,1966.0,8.1,99.0,7.88
https://image.tmdb.org/t/p/w500/tuFaWiqX0TXoWu7DGNcmX3UW7sT.jpg,A Silent Voice: The Movie,NR,"Shouya Ishida starts bullying the new girl in class, Shouko Nishimiya, because she is deaf. But as the teasing continues, the rest of the class starts to turn on Shouya for his lack of compassion. When they leave elementary school, Shouko and Shouya do not speak to each other again... until an older, wiser Shouya, tormented by his past behaviour, decides he must see Shouko once more. He wants to atone for his sins, but is it already too late...?",129.0,"Animation, Drama, Romance","Miyu Irino, Saori Hayami, Aoi Yuki, Kensho Ono, Yuki Kaneko",Naoko Yamada,2016.0,8.1,,8.386
https://image.tmdb.org/t/p/w500/eUcxMVBIA0Jg8l1RGUqycrc3eIQ.jpg,The Grapes of Wrath,NR,"Tom Joad returns to his home after a jail sentence to find his family kicked out of their farm due to foreclosure. He catches up with them on his Uncle’s farm, and joins them the next day as they head for California and a new life... Hopefully.",129,Drama,"Henry Fonda, Jane Darwell, John Carradine, Charley Grapewin, Dorris Bowdon",John Ford,1940,8.1,100.0,7.8
https://image.tmdb.org/t/p/w500/jnLnLYP5pGDfri04gxtAqAvkHMw.jpg,Into the Wild,R,"After graduating from Emory University in 1992, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity, and hitchhikes to Alaska to live in the wilderness.",148,"Adventure, Drama","Emile Hirsch, Marcia Gay Harden, William Hurt, Jena Malone, Brian H. Dierker",Sean Penn,2007,8.0,,7.797
https://image.tmdb.org/t/p/w500/gCgt1WARPZaXnq523ySQEUKinCs.jpg,Groundhog Day,PG,"A narcissistic TV weatherman, along with his attractive-but-distant producer, and his mawkish cameraman, is sent to report on Groundhog Day in the small town of Punxsutawney, where he finds himself repeating the same day over and over.",101,"Romance, Fantasy, Drama, Comedy","Bill Murray, Andie MacDowell, Chris Elliott, Stephen Tobolowsky, Brian Doyle-Murray",Harold Ramis,1993,8.0,,7.614
https://image.tmdb.org/t/p/w500/3kmfoWWEc9Vtyuaf9v5VipRgdjx.jpg,The Help,PG-13,"Aibileen Clark is a middle-aged African-American maid who has spent her life raising white children and has recently lost her only son; Minny Jackson is an African-American maid who has often offended her employers despite her family's struggles with money and her desperate need for jobs; and Eugenia ""Skeeter"" Phelan is a young white woman who has recently moved back home after graduating college to find out her childhood maid has mysteriously disappeared. These three stories intertwine to explain how life in Jackson, Mississippi revolves around ""the help""; yet they are always kept at a certain distance because of racial lines.",146.0,Drama,"Emma Stone, Viola Davis, Bryce Dallas Howard, Octavia Spencer, Jessica Chastain",Tate Taylor,2011.0,8.1,,8.207
https://image.tmdb.org/t/p/w500/tuyV4ceh80IBTbRJWX7jJ59UFxn.jpg,Amores Perros,R,"A fatalistic car crash in Mexico city sets off a chain of events in the lives of three people: a supermodel, a young man wanting to run off with his sister-in-law, and a homeless man. Their lives are catapulted into unforeseen situations instigated by the seemingly inconsequential destiny of a dog.",154,"Drama, Thriller","Emilio Echevarría, Gael García Bernal, Vanessa Bauche, Goya Toledo, Álvaro Guerrero",Alejandro González Iñárritu,2000,8.0,93.0,7.623
https://image.tmdb.org/t/p/w500/1qz3qUOHnVy7dL7M7G8jSErxE4b.jpg,Rebecca,NR,"Story of a young woman who marries a fascinating widower only to find out that she must live in the shadow of his former wife, Rebecca, who died mysteriously several years earlier. The young wife must come to grips with the terrible secret of her handsome, cold husband, Max De Winter. She must also deal with the jealous, obsessed Mrs. Danvers, the housekeeper, who will not accept her as the mistress of the house.",130.0,"Mystery, Romance, Thriller","Laurence Olivier, Joan Fontaine, George Sanders, Judith Anderson, Nigel Bruce",Alfred Hitchcock,1940.0,8.1,98.0,7.894
